CICLO,ENTE,RAMO,PROGRAMA,DESCRIPCIÓN,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2021,Ramos Administrativos,Bienestar,S241,Seguro de vida para jefas de familia,Aprobado,0.0,0.0,10609994.0,0.0,10609994.0,0.0,0.0,0.0,0.0,0.0,10609994.0,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S241,Seguro de vida para jefas de familia,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S241,Seguro de vida para jefas de familia,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S241,Seguro de vida para jefas de familia,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S285,Programa de Microcréditos para el Bienestar,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S285,Programa de Microcréditos para el Bienestar,Modificado,27524660.54,16189005.27,0.0,0.0,43713665.81,0.0,0.0,1440000000.0,0.0,1440000000.0,1483713665.81,2.9462332805390394,0.0,97.05376671946097
2021,Ramos Administrativos,Bienestar,S285,Programa de Microcréditos para el Bienestar,Devengado,27524660.54,16189005.27,0.0,0.0,43713665.81,0.0,0.0,1440000000.0,0.0,1440000000.0,1483713665.81,2.9462332805390394,0.0,97.05376671946097
2021,Ramos Administrativos,Bienestar,S285,Programa de Microcréditos para el Bienestar,Ejercicio,27524660.54,16189005.27,0.0,0.0,43713665.81,0.0,0.0,1440000000.0,0.0,1440000000.0,1483713665.81,2.9462332805390394,0.0,97.05376671946097
2021,Ramos Administrativos,Bienestar,S286,Pensión para el Bienestar de las Personas con Discapacidad Permanente,Aprobado,0.0,0.0,16614000000.0,0.0,16614000000.0,0.0,0.0,0.0,0.0,0.0,16614000000.0,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S286,Pensión para el Bienestar de las Personas con Discapacidad Permanente,Modificado,171620733.34,263063929.13,15066104461.67,0.0,15500789124.14,0.0,0.0,0.0,0.0,0.0,15500789124.14,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S286,Pensión para el Bienestar de las Personas con Discapacidad Permanente,Devengado,171620733.34,263063929.13,15066104461.67,0.0,15500789124.14,0.0,0.0,0.0,0.0,0.0,15500789124.14,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S286,Pensión para el Bienestar de las Personas con Discapacidad Permanente,Ejercicio,171620733.34,263063929.13,15066104461.67,0.0,15500789124.14,0.0,0.0,0.0,0.0,0.0,15500789124.14,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S287,Sembrando Vida,Aprobado,0.0,0.0,28929908846.0,0.0,28929908846.0,0.0,0.0,0.0,0.0,0.0,28929908846.0,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S287,Sembrando Vida,Modificado,1678924401.86,240256705.69,26233643930.88,0.0,28152825038.43,0.0,0.0,0.0,0.0,0.0,28152825038.43,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S287,Sembrando Vida,Devengado,1678924401.86,240256705.69,26233643930.88,0.0,28152825038.43,0.0,0.0,0.0,0.0,0.0,28152825038.43,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,S287,Sembrando Vida,Ejercicio,1678924401.86,240256705.69,26233643930.88,0.0,28152825038.43,0.0,0.0,0.0,0.0,0.0,28152825038.43,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U011,Programa para el Bienestar de las Personas en Emergencia Social o Natural,Aprobado,0.0,0.0,492121319.0,0.0,492121319.0,0.0,0.0,0.0,0.0,0.0,492121319.0,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U011,Programa para el Bienestar de las Personas en Emergencia Social o Natural,Modificado,6084993.97,2362896.06,3624562104.14,0.0,3633009994.17,0.0,0.0,0.0,0.0,0.0,3633009994.17,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U011,Programa para el Bienestar de las Personas en Emergencia Social o Natural,Devengado,6084993.97,2362896.06,3624562104.14,0.0,3633009994.17,0.0,0.0,0.0,0.0,0.0,3633009994.17,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U011,Programa para el Bienestar de las Personas en Emergencia Social o Natural,Ejercicio,6084993.97,2362896.06,3624562104.14,0.0,3633009994.17,0.0,0.0,0.0,0.0,0.0,3633009994.17,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U012,"Programa de Apoyo para Refugios Especializados para Mujeres Víctimas de Violencia de Género, sus hijas e hijos",Aprobado,0.0,0.0,405003761.0,0.0,405003761.0,0.0,0.0,0.0,0.0,0.0,405003761.0,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U012,"Programa de Apoyo para Refugios Especializados para Mujeres Víctimas de Violencia de Género, sus hijas e hijos",Modificado,4772687.9,3298014.41,384876105.74,0.0,392946808.05,0.0,0.0,0.0,0.0,0.0,392946808.05,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U012,"Programa de Apoyo para Refugios Especializados para Mujeres Víctimas de Violencia de Género, sus hijas e hijos",Devengado,4772687.9,3298014.41,384876105.74,0.0,392946808.05,0.0,0.0,0.0,0.0,0.0,392946808.05,100.0,0.0,0.0
2021,Ramos Administrativos,Bienestar,U012,"Programa de Apoyo para Refugios Especializados para Mujeres Víctimas de Violencia de Género, sus hijas e hijos",Ejercicio,4772687.9,3298014.41,384876105.74,0.0,392946808.05,0.0,0.0,0.0,0.0,0.0,392946808.05,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E005,Programa de Calidad y Atención Integral al Turismo,Aprobado,183423469.0,48092879.0,0.0,0.0,231516348.0,0.0,0.0,0.0,0.0,0.0,231516348.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E005,Programa de Calidad y Atención Integral al Turismo,Modificado,185590466.87,53294788.37,0.0,55869.61,238941124.85,0.0,0.0,0.0,0.0,0.0,238941124.85,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E005,Programa de Calidad y Atención Integral al Turismo,Devengado,185590466.87,53294788.37,0.0,55869.61,238941124.85,0.0,0.0,0.0,0.0,0.0,238941124.85,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E005,Programa de Calidad y Atención Integral al Turismo,Ejercicio,185590466.87,53294788.37,0.0,55869.61,238941124.85,0.0,0.0,0.0,0.0,0.0,238941124.85,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E007,Conservación y mantenimiento a los CIP's,Aprobado,0.0,119395299.0,0.0,0.0,119395299.0,0.0,0.0,0.0,0.0,0.0,119395299.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E007,Conservación y mantenimiento a los CIP's,Modificado,0.0,118201301.87,0.0,0.0,118201301.87,0.0,0.0,0.0,0.0,0.0,118201301.87,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E007,Conservación y mantenimiento a los CIP's,Devengado,0.0,118201301.87,0.0,0.0,118201301.87,0.0,0.0,0.0,0.0,0.0,118201301.87,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,E007,Conservación y mantenimiento a los CIP's,Ejercicio,0.0,118201301.87,0.0,0.0,118201301.87,0.0,0.0,0.0,0.0,0.0,118201301.87,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F002,Fomento y promoción de la inversión en el sector turístico,Aprobado,156660938.0,457329842.0,0.0,22387216.0,636377996.0,0.0,0.0,0.0,0.0,0.0,636377996.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F002,Fomento y promoción de la inversión en el sector turístico,Modificado,171336553.92,400268253.17,0.0,45625702.91,617230510.0,0.0,0.0,0.0,0.0,0.0,617230510.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F002,Fomento y promoción de la inversión en el sector turístico,Devengado,171336553.92,400268253.17,0.0,45625702.91,617230510.0,0.0,0.0,0.0,0.0,0.0,617230510.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F002,Fomento y promoción de la inversión en el sector turístico,Ejercicio,171336553.92,400268253.17,0.0,45625702.91,617230510.0,0.0,0.0,0.0,0.0,0.0,617230510.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F005,Desarrollo y promoción de proyectos turísticos sustentables,Aprobado,51050373.0,18284085.0,0.0,0.0,69334458.0,0.0,0.0,0.0,0.0,0.0,69334458.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F005,Desarrollo y promoción de proyectos turísticos sustentables,Modificado,42826126.93,21553446.63,0.0,26400.0,64405973.56,0.0,0.0,0.0,0.0,0.0,64405973.56,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F005,Desarrollo y promoción de proyectos turísticos sustentables,Devengado,42826126.93,21553446.63,0.0,26400.0,64405973.56,0.0,0.0,0.0,0.0,0.0,64405973.56,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,F005,Desarrollo y promoción de proyectos turísticos sustentables,Ejercicio,42826126.93,21553446.63,0.0,26400.0,64405973.56,0.0,0.0,0.0,0.0,0.0,64405973.56,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,G001,Regulación y certificación de estándares de calidad turística,Aprobado,31451528.0,13619614.0,0.0,0.0,45071142.0,0.0,0.0,0.0,0.0,0.0,45071142.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,G001,Regulación y certificación de estándares de calidad turística,Modificado,32232659.34,9173811.93,0.0,0.0,41406471.27,0.0,0.0,0.0,0.0,0.0,41406471.27,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,G001,Regulación y certificación de estándares de calidad turística,Devengado,32232659.34,9173811.93,0.0,0.0,41406471.27,0.0,0.0,0.0,0.0,0.0,41406471.27,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,G001,Regulación y certificación de estándares de calidad turística,Ejercicio,32232659.34,9173811.93,0.0,0.0,41406471.27,0.0,0.0,0.0,0.0,0.0,41406471.27,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,K021,Proyectos de infraestructura de turismo,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Turismo,K021,Proyectos de infraestructura de turismo,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,45202069.84,0.0,0.0,45202069.84,45202069.84,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K021,Proyectos de infraestructura de turismo,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,45202069.84,0.0,0.0,45202069.84,45202069.84,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K021,Proyectos de infraestructura de turismo,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,45202069.84,0.0,0.0,45202069.84,45202069.84,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K027,Mantenimiento de infraestructura,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,795000000.0,0.0,0.0,795000000.0,795000000.0,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K027,Mantenimiento de infraestructura,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,786525793.51,0.0,0.0,786525793.51,786525793.51,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K027,Mantenimiento de infraestructura,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,786525793.51,0.0,0.0,786525793.51,786525793.51,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K027,Mantenimiento de infraestructura,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,786525793.51,0.0,0.0,786525793.51,786525793.51,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K028,Estudios de preinversión,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Turismo,K028,Estudios de preinversión,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,412474810.16,0.0,0.0,412474810.16,412474810.16,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K028,Estudios de preinversión,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,412474810.16,0.0,0.0,412474810.16,412474810.16,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K028,Estudios de preinversión,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,412474810.16,0.0,0.0,412474810.16,412474810.16,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K041,Proyectos de Transporte Masivo de Pasajeros,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,36287961985.0,0.0,0.0,36287961985.0,36287961985.0,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K041,Proyectos de Transporte Masivo de Pasajeros,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,33418994688.95,231901366.65,0.0,33650896055.6,33650896055.6,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K041,Proyectos de Transporte Masivo de Pasajeros,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,33418994688.95,231901366.65,0.0,33650896055.6,33650896055.6,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,K041,Proyectos de Transporte Masivo de Pasajeros,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,33418994688.95,231901366.65,0.0,33650896055.6,33650896055.6,0.0,0.0,100.0
2021,Ramos Administrativos,Turismo,M001,Actividades de apoyo administrativo,Aprobado,155359291.0,42645122.0,0.0,14041036.0,212045449.0,0.0,0.0,0.0,0.0,0.0,212045449.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,M001,Actividades de apoyo administrativo,Modificado,169555039.51,30139806.72,0.0,14079896.0,213774742.23,0.0,0.0,0.0,0.0,0.0,213774742.23,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,M001,Actividades de apoyo administrativo,Devengado,169555039.51,30139806.72,0.0,14079896.0,213774742.23,0.0,0.0,0.0,0.0,0.0,213774742.23,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,M001,Actividades de apoyo administrativo,Ejercicio,169555039.51,30139806.72,0.0,14079896.0,213774742.23,0.0,0.0,0.0,0.0,0.0,213774742.23,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,O001,Actividades de apoyo a la función pública y buen gobierno,Aprobado,17663376.0,6569788.0,0.0,1737556.0,25970720.0,0.0,0.0,0.0,0.0,0.0,25970720.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,O001,Actividades de apoyo a la función pública y buen gobierno,Modificado,20427695.92,5215413.57,0.0,1737556.0,27380665.49,0.0,0.0,0.0,0.0,0.0,27380665.49,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,O001,Actividades de apoyo a la función pública y buen gobierno,Devengado,20427695.92,5215413.57,0.0,1737556.0,27380665.49,0.0,0.0,0.0,0.0,0.0,27380665.49,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,O001,Actividades de apoyo a la función pública y buen gobierno,Ejercicio,20427695.92,5215413.57,0.0,1737556.0,27380665.49,0.0,0.0,0.0,0.0,0.0,27380665.49,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P001,Planeación y conducción de la política de turismo,Aprobado,113866328.0,54553528.0,0.0,5218689.0,173638545.0,0.0,0.0,0.0,0.0,0.0,173638545.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P001,Planeación y conducción de la política de turismo,Modificado,108908435.41,52576080.44,0.0,6933153.13,168417668.98,0.0,0.0,0.0,0.0,0.0,168417668.98,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P001,Planeación y conducción de la política de turismo,Devengado,108908435.41,52576080.44,0.0,6933153.13,168417668.98,0.0,0.0,0.0,0.0,0.0,168417668.98,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P001,Planeación y conducción de la política de turismo,Ejercicio,108908435.41,52576080.44,0.0,6933153.13,168417668.98,0.0,0.0,0.0,0.0,0.0,168417668.98,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P002,Impulso a la competitividad del sector turismo,Aprobado,11955226.0,5127493.0,0.0,0.0,17082719.0,0.0,0.0,0.0,0.0,0.0,17082719.0,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P002,Impulso a la competitividad del sector turismo,Modificado,12590155.46,3287658.93,0.0,0.0,15877814.39,0.0,0.0,0.0,0.0,0.0,15877814.39,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P002,Impulso a la competitividad del sector turismo,Devengado,12590155.46,3287658.93,0.0,0.0,15877814.39,0.0,0.0,0.0,0.0,0.0,15877814.39,100.0,0.0,0.0
2021,Ramos Administrativos,Turismo,P002,Impulso a la competitividad del sector turismo,Ejercicio,12590155.46,3287658.93,0.0,0.0,15877814.39,0.0,0.0,0.0,0.0,0.0,15877814.39,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,K029,Programas de adquisiciones,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,K029,Programas de adquisiciones,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,8606491.87,0.0,0.0,8606491.87,8606491.87,0.0,0.0,100.0
2021,Ramos Administrativos,Función Pública,K029,Programas de adquisiciones,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,8606491.87,0.0,0.0,8606491.87,8606491.87,0.0,0.0,100.0
2021,Ramos Administrativos,Función Pública,K029,Programas de adquisiciones,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,8606491.87,0.0,0.0,8606491.87,8606491.87,0.0,0.0,100.0
2021,Ramos Administrativos,Función Pública,M001,Actividades de apoyo administrativo,Aprobado,86751924.0,32638717.0,0.0,30306.0,119420947.0,0.0,0.0,0.0,0.0,0.0,119420947.0,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,M001,Actividades de apoyo administrativo,Modificado,84527371.69,26107483.29,0.0,44708.0,110679562.98,0.0,6561696.75,0.0,0.0,6561696.75,117241259.73,94.4032529460096,0.0,5.596747053990392
2021,Ramos Administrativos,Función Pública,M001,Actividades de apoyo administrativo,Devengado,84527371.69,26107483.29,0.0,44708.0,110679562.98,0.0,6561696.75,0.0,0.0,6561696.75,117241259.73,94.4032529460096,0.0,5.596747053990392
2021,Ramos Administrativos,Función Pública,M001,Actividades de apoyo administrativo,Ejercicio,84527371.69,26107483.29,0.0,44708.0,110679562.98,0.0,6561696.75,0.0,0.0,6561696.75,117241259.73,94.4032529460096,0.0,5.596747053990392
2021,Ramos Administrativos,Función Pública,O001,Actividades de apoyo a la función pública y buen gobierno,Aprobado,716371758.0,17170363.0,0.0,1011803.0,734553924.0,0.0,0.0,0.0,0.0,0.0,734553924.0,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O001,Actividades de apoyo a la función pública y buen gobierno,Modificado,715152450.28,47834561.7,0.0,149182.89,763136194.87,0.0,0.0,0.0,0.0,0.0,763136194.87,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O001,Actividades de apoyo a la función pública y buen gobierno,Devengado,715152450.28,47834561.7,0.0,149182.89,763136194.87,0.0,0.0,0.0,0.0,0.0,763136194.87,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O001,Actividades de apoyo a la función pública y buen gobierno,Ejercicio,715152450.28,47834561.7,0.0,149182.89,763136194.87,0.0,0.0,0.0,0.0,0.0,763136194.87,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O002,Fiscalización a la gestión pública,Aprobado,154003337.0,11522788.0,0.0,1105576.0,166631701.0,0.0,0.0,0.0,0.0,0.0,166631701.0,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O002,Fiscalización a la gestión pública,Modificado,149042247.7,209443700.85,360000.0,40460.0,358886408.55,0.0,238303.44,0.0,0.0,238303.44,359124711.99,99.93364326317744,0.0,0.1
2021,Ramos Administrativos,Función Pública,O002,Fiscalización a la gestión pública,Devengado,149042247.7,209443700.85,360000.0,40460.0,358886408.55,0.0,238303.44,0.0,0.0,238303.44,359124711.99,99.93364326317744,0.0,0.1
2021,Ramos Administrativos,Función Pública,O002,Fiscalización a la gestión pública,Ejercicio,149042247.7,209443700.85,360000.0,40460.0,358886408.55,0.0,238303.44,0.0,0.0,238303.44,359124711.99,99.93364326317744,0.0,0.1
2021,Ramos Administrativos,Función Pública,O003,Integración de las estructuras profesionales del gobierno,Aprobado,45640753.0,2174864.0,0.0,1500000.0,49315617.0,0.0,0.0,0.0,0.0,0.0,49315617.0,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O003,Integración de las estructuras profesionales del gobierno,Modificado,41243286.26,1181421.84,0.0,1537642.75,43962350.85,0.0,0.0,0.0,0.0,0.0,43962350.85,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O003,Integración de las estructuras profesionales del gobierno,Devengado,41243286.26,1181421.84,0.0,1537642.75,43962350.85,0.0,0.0,0.0,0.0,0.0,43962350.85,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O003,Integración de las estructuras profesionales del gobierno,Ejercicio,41243286.26,1181421.84,0.0,1537642.75,43962350.85,0.0,0.0,0.0,0.0,0.0,43962350.85,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O005,Políticas de austeridad republicana y eficacia gubernamental,Aprobado,55509413.0,25084104.0,0.0,0.0,80593517.0,0.0,0.0,0.0,0.0,0.0,80593517.0,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O005,Políticas de austeridad republicana y eficacia gubernamental,Modificado,63440147.94,62431769.96,0.0,218802.02,126090719.92,0.0,0.0,0.0,0.0,0.0,126090719.92,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O005,Políticas de austeridad republicana y eficacia gubernamental,Devengado,63440147.94,62431769.96,0.0,218802.02,126090719.92,0.0,0.0,0.0,0.0,0.0,126090719.92,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O005,Políticas de austeridad republicana y eficacia gubernamental,Ejercicio,63440147.94,62431769.96,0.0,218802.02,126090719.92,0.0,0.0,0.0,0.0,0.0,126090719.92,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O006,Inhibición y sanción de las prácticas de corrupción,Aprobado,224311122.0,12639430.0,0.0,1538372.0,238488924.0,0.0,0.0,0.0,0.0,0.0,238488924.0,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O006,Inhibición y sanción de las prácticas de corrupción,Modificado,171651980.25,22598317.78,0.0,999575.0,195249873.03,0.0,0.0,0.0,0.0,0.0,195249873.03,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O006,Inhibición y sanción de las prácticas de corrupción,Devengado,171651980.25,22598317.78,0.0,999575.0,195249873.03,0.0,0.0,0.0,0.0,0.0,195249873.03,100.0,0.0,0.0
2021,Ramos Administrativos,Función Pública,O006,Inhibición y sanción de las prácticas de corrupción,Ejercicio,171651980.25,22598317.78,0.0,999575.0,195249873.03,0.0,0.0,0.0,0.0,0.0,195249873.03,100.0,0.0,0.0
2021,Ramos Administrativos,Tribunales Agrarios,E001,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Aprobado,376628535.0,145064704.0,0.0,1430275.0,523123514.0,0.0,0.0,0.0,0.0,0.0,523123514.0,100.0,0.0,0.0
2021,Ramos Administrativos,Tribunales Agrarios,E001,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Modificado,446960090.87,132780227.05,0.0,450852.49,580191170.41,0.0,5398732.8,0.0,0.0,5398732.8,585589903.21,99.07806935017048,0.0,0.921930649829518
2021,Ramos Administrativos,Tribunales Agrarios,E001,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Devengado,446960090.87,132780227.05,0.0,450852.49,580191170.41,0.0,5398732.8,0.0,0.0,5398732.8,585589903.21,99.07806935017048,0.0,0.921930649829518
2021,Ramos Administrativos,Tribunales Agrarios,E001,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,Ejercicio,446960090.87,132780227.05,0.0,450852.49,580191170.41,0.0,5398732.8,0.0,0.0,5398732.8,585589903.21,99.07806935017048,0.0,0.921930649829518
2021,Ramos Administrativos,Tribunales Agrarios,E002,Resolución de juicios agrarios dotatorios de tierras y los recursos de revisión,Aprobado,105517685.0,91167805.0,0.0,1426362.0,198111852.0,0.0,0.0,0.0,0.0,0.0,198111852.0,100.0,0.0,0.0
2021,Ramos Administrativos,Tribunales Agrarios,E002,Resolución de juicios agrarios dotatorios de tierras y los recursos de revisión,Modificado,119037400.01,101024552.96,0.0,1658383.93,221720336.9,0.0,263296.8,0.0,0.0,263296.8,221983633.7,99.88138909359606,0.0,0.1186109064039526
2021,Ramos Administrativos,Tribunales Agrarios,E002,Resolución de juicios agrarios dotatorios de tierras y los recursos de revisión,Devengado,119037400.01,101024552.96,0.0,1658383.93,221720336.9,0.0,263296.8,0.0,0.0,263296.8,221983633.7,99.88138909359606,0.0,0.1186109064039526
2021,Ramos Administrativos,Tribunales Agrarios,E002,Resolución de juicios agrarios dotatorios de tierras y los recursos de revisión,Ejercicio,119037400.01,101024552.96,0.0,1658383.93,221720336.9,0.0,263296.8,0.0,0.0,263296.8,221983633.7,99.88138909359606,0.0,0.1186109064039526
2021,Ramos Administrativos,Tribunales Agrarios,M001,Actividades de apoyo administrativo,Aprobado,77382267.0,2183397.0,0.0,78610.0,79644274.0,0.0,0.0,0.0,0.0,0.0,79644274.0,100.0,0.0,0.0
2021,Ramos Administrativos,Tribunales Agrarios,M001,Actividades de apoyo administrativo,Modificado,72832778.27,1968606.0,0.0,17400.0,74818784.27,0.0,0.0,0.0,0.0,0.0,74818784.27,100.0,0.0,0.0
2021,Ramos Administrativos,Tribunales Agrarios,M001,Actividades de apoyo administrativo,Devengado,72832778.27,1968606.0,0.0,17400.0,74818784.27,0.0,0.0,0.0,0.0,0.0,74818784.27,100.0,0.0,0.0
2021,Ramos Administrativos,Tribunales Agrarios,M001,Actividades de apoyo administrativo,Ejercicio,72832778.27,1968606.0,0.0,17400.0,74818784.27,0.0,0.0,0.0,0.0,0.0,74818784.27,100.0,0.0,0.0
2021,Ramos Administrativos,Seguridad y Protección Ciudadana,E001,Servicios de inteligencia para la Seguridad Nacional,Aprobado,1969873052.0,633478556.0,0.0,106851.0,2603458459.0,0.0,0.0,0.0,0.0,0.0,2603458459.0,100.0,0.0,0.0
2021,Ramos Administrativos,Seguridad y Protección Ciudadana,E001,Servicios de inteligencia para la Seguridad Nacional,Modificado,1790316745.05,1600320696.7,0.0,257968.67,3390895410.42,0.0,0.0,0.0,0.0,0.0,3390895410.42,100.0,0.0,0.0
2021,Ramos Administrativos,Seguridad y Protección Ciudadana,E001,Servicios de inteligencia para la Seguridad Nacional,Devengado,1790316745.05,1600320696.7,0.0,257968.67,3390895410.42,0.0,0.0,0.0,0.0,0.0,3390895410.42,100.0,0.0,0.0
